416	38,250,712,833	0
189	603,1400,1020,255	1
189	603,255,639,31	0
42	274,1046,111,15	1
42	1045,38,25,15	0
248	176,405,234,100	1
248	121,7,234,79	0
749	484,969,628,527	1
749	845,239,238,628	0
59	195,825,608,380	1
59	195,608,732,87	0
343	523,823,1267,235	1
343	523,581,62,1267	0
367	324,145,565,258	1
367	333,452,561,876	0
115	13,684,269,310	1
115	13,282,596,92	0
297	603,864,237,11	1
297	1014,249,1217,705	0
912	655,194,661,501	1
912	479,661,238,318	0
523	50,575,508,9	1
523	50,154,384,638	0
15	292,18,744,252	1
15	292,929,931,18	0
711	137,731,509,692	1
711	655,161,215,509	0
308	603,259,172,449	1
308	122,452,739,172	0
315	302,216,504,176	1
315	183,273,709,178	0
862	180,982,105,433	1
862	168,105,566,568	0
411	603,770,451,1	1
411	208,485,1475,196	0
798	265,568,1284,197	1
798	265,419,491,825	0
91	750,418,204,474	1
91	750,389,418,99	0
195	47,982,1415,477	1
195	982,887,477,99	0
159	597,1013,1152,225	1
159	225,1254,250,877	0
200	380,692,597,1033	1
200	380,141,282,258	0
145	265,896,767,238	1
145	265,227,1283,229	0
286	1286,1133,215,81	1
286	655,22,596,77	0
661	515,298,657,209	1
661	684,423,676,657	0
23	89,50,156,217	1
23	13,143,161,530	0
553	603,609,1200,655	1
553	603,506,648,1126	0
38	162,218,838,356	1
38	838,195,211,67	0
632	483,276,227,55	1
632	483,161,1028,17	0
214	56,249,496,248	1
214	482,461,603,872	0
836	185,793,42,134	1
836	900,324,89,289	0
911	209,432,216,423	1
911	451,183,163,1203	0
11	429,38,710,111	1
11	429,722,135,228	0
13	423,746,781,455	1
13	802,784,98,589	0
420	285,603,331,173	1
420	288,408,493,475	0
18	13,26,162,204	1
18	204,845,486,153	0
442	92,780,188,38	1
442	92,82,188,234	0
187	216,735,214,522	1
187	52,710,522,732	0
921	133,71,210,728	1
921	125,778,728,185	0
896	588,752,1248,70	1
896	474,575,721,356	0
629	12,265,1038,1109	1
629	12,331,207,317	0
305	134,684,385,1073	1
305	134,650,156,792	0
705	1043,195,8,142	1
705	151,820,588,566	0
697	473,294,254,271	1
697	339,254,298,122	0
588	142,362,684,699	1
588	842,832,161,739	0
339	91,186,222,1248	1
339	157,222,823,737	0
592	508,327,1039,1060	1
592	508,269,89,3	0
495	79,629,665,67	1
495	79,770,616,69	0
551	42,399,696,685	1
551	1044,34,202,268	0
472	288,682,1095,715	1
472	1095,931,395,117	0
601	429,96,842,411	1
601	584,238,71,1039	0
90	307,9,962,1086	1
90	307,1086,617,150	0
927	380,571,768,542	1
927	91,542,739,552	0
697	124,325,989,881	1
697	1022,989,742,125	0
63	116,10,1028,259	1
63	269,1011,137,1028	0
508	151,121,173,69	1
508	151,163,436,186	0
457	210,458,1210,403	1
457	210,182,225,628	0
854	9,180,1283,455	1
854	616,297,129,472	0
152	157,364,504,845	1
152	157,1035,559,632	0
7	99,386,489,607	1
7	565,182,547,619	0
788	528,436,112,1248	1
788	528,651,586,809	0
823	156,94,588,143	1
823	1067,95,140,198	0
437	716,253,447,415	1
437	13,746,253,475	0
305	921,2,7,733	1
305	144,268,471,318	0
346	96,1039,53,204	1
346	1135,302,68,1232	0
523	70,662,166,9	1
523	508,289,934,186	0
648	109,252,15,193	1
648	109,412,15,637	0
846	484,26,772,90	1
846	944,608,768,194	0
312	836,1299,241,151	1
312	414,157,640,91	0
90	709,454,42,430	1
90	521,1194,42,954	0
484	87,679,14,248	1
484	14,248,422,554	0
109	252,595,127,318	1
109	1013,595,679,411	0
585	70,640,1488,166	1
585	70,1485,1319,1021	0
635	268,874,886,237	1
635	302,682,300,879	0
429	191,655,237,404	1
429	191,441,232,404	0
871	195,876,747,907	1
871	301,896,402,947	0
934	488,584,427,435	1
934	152,436,483,212	0
336	122,1496,746,1118	1
336	959,399,1098,72	0
815	596,153,179,433	1
815	79,433,451,1078	0
305	216,237,863,190	1
305	286,566,748,654	0
96	174,216,234,183	1
96	156,238,196,673	0
524	498,289,322,1268	1
524	498,322,405,517	0
123	127,483,182,98	1
123	127,255,275,321	0
747	162,83,783,274	1
747	258,153,327,202	0
624	50,544,293,127	1
624	282,597,689,924	0
793	50,181,405,252	1
793	50,928,628,222	0
518	628,1011,288,924	1
518	1114,1011,13,240	0
416	56,532,685,917	1
416	285,203,249,568	0
201	772,271,81,440	1
201	282,440,670,527	0
495	153,191,135,95	1
495	153,1,154,95	0
747	949,210,152,15	1
747	210,173,152,7	0
686	518,204,28,451	1
686	204,97,11,172	0
276	172,245,916,413	1
276	172,919,1482,40	0
751	193,347,1035,1078	1
751	305,596,291,660	0
711	213,549,286,316	1
711	447,193,715,230	0
109	227,423,849,131	1
109	25,216,986,584	0
18	921,418,57,737	1
18	973,528,603,805	0
615	191,13,631,666	1
615	191,735,855,13	0
784	326,312,877,678	1
784	678,271,333,268	0
758	163,428,448,218	1
758	218,387,428,131	0
90	1199,117,212,1206	1
90	1199,1136,471,1194	0
60	513,609,416,160	1
60	61,729,609,21	0
830	69,29,625,449	1
830	203,230,161,229	0
788	684,665,97,68	1
788	62,228,685,97	0
64	1141,162,7,959	1
64	7,732,847,93	0
342	475,1070,95,1057	1
342	475,692,1170,294	0
584	313,450,114,161	1
584	40,114,249,108	0
398	648,111,167,519	1
398	417,111,231,88	0
13	732,178,27,763	1
13	732,875,441,211	0
588	301,1411,729,184	1
588	729,275,207,40	0
645	318,214,1159,48	1
645	318,184,174,258	0
10	197,203,696,470	1
10	197,696,695,60	0
416	471,834,93,184	1
416	471,1229,388,834	0
468	100,952,423,23	1
468	8,200,13,238	0
145	665,66,23,558	1
145	933,859,209,1040	0
350	657,153,258,429	1
350	657,193,340,1039	0
125	195,208,1052,763	1
125	1115,69,208,1052	0
230	153,100,284,140	1
230	100,926,195,91	0
294	269,902,931,120	1
294	840,986,406,252	0
896	327,685,124,195	1
896	481,1267,1681,260	0
683	187,626,289,350	1
683	316,1280,350,879	0
592	303,939,327,457	1
592	253,845,469,4	0
883	519,66,661,342	1
883	519,342,346,463	0
135	98,642,324,228	1
135	229,233,943,744	0
506	69,195,580,434	1
506	69,880,55,200	0
45	100,108,1001,278	1
45	100,278,15,121	0
330	739,195,205,94	1
330	739,195,82,447	0
406	434,607,39,826	1
406	591,47,466,5	0
16	418,33,469,941	1
16	240,948,92,469	0
640	750,732,751,346	1
640	382,38,14,347	0
256	11,834,977,106	1
256	1046,319,576,282	0
939	298,717,424,106	1
939	1023,411,106,546	0
911	419,228,83,1060	1
911	199,197,89,216	0
457	196,252,546,401	1
457	196,366,203,717	0
95	144,181,68,506	1
95	144,228,182,878	0
840	647,204,675,153	1
840	642,64,638,462	0
942	607,328,210,200	1
942	607,661,328,200	0
184	515,642,71,254	1
184	942,739,485,1397	0
453	475,4,68,273	1
453	231,120,781,125	0
864	651,404,501,568	1
864	651,1016,194,588	0
748	258,323,633,228	1
748	421,200,323,483	0
250	458,629,367,293	1
250	458,984,28,89	0
435	82,394,596,117	1
435	182,203,402,1034	0
805	7,747,1071,28	1
805	7,678,755,161	0
648	323,125,210,294	1
648	1050,294,454,125	0
848	170,180,23,511	1
848	451,640,689,65	0
828	316,557,346,327	1
828	207,737,921,557	0
846	448,61,195,142	1
846	380,195,576,142	0
536	470,500,489,117	1
536	52,179,500,191	0
407	169,656,73,99	1
407	169,405,230,94	0
833	346,919,523,30	1
833	267,197,673,122	0
635	333,748,688,742	1
635	15,323,1,877	0
326	434,194,53,654	1
326	434,211,194,654	0
43	316,3,315,70	1
43	316,432,237,566	0
589	310,323,340,301	1
589	326,307,258,995	0
236	97,148,659,313	1
236	304,596,222,181	0
244	168,209,204,215	1
244	676,183,53,365	0
859	287,1132,257,1095	1
859	151,15,118,1008	0
919	64,270,21,221	1
919	124,31,989,709	0
90	497,512,306,1101	1
90	617,126,26,202	0
749	470,160,250,86	1
749	470,2,498,250	0
239	508,419,185,89	1
239	81,100,152,64	0
292	144,1,298,300	1
292	515,1050,9,193	0
541	418,88,239,403	1
541	1185,215,1035,627	0
66	50,405,535,294	1
66	248,258,475,15	0
174	1086,347,1091,63	1
174	696,122,138,67	0
593	282,366,732,183	1
593	282,88,131,283	0
619	258,231,363,720	1
619	258,174,68,326	0
89	387,213,736,739	1
89	14,709,66,762	0
452	494,527,684,1013	1
452	659,684,531,430	0
176	93,288,319,294	1
176	93,150,948,325	0
487	31,402,768,541	1
487	402,356,140,768	0
175	419,183,566,193	1
175	273,56,12,111	0
62	521,866,213,704	1
62	509,597,180,511	0
645	60,674,268,434	1
645	60,239,367,181	0
835	133,310,50,660	1
835	928,484,427,1	0
472	132,404,834,548	1
472	132,1079,625,496	0
29	286,343,245,332	1
29	264,332,678,1018	0
59	187,177,756,1009	1
59	928,972,290,525	0
395	172,924,100,258	1
395	924,151,515,240	0
478	467,403,196,160	1
478	467,196,300,427	0
346	431,642,210,392	1
346	431,657,642,117	0
315	175,4,732,163	1
315	79,8,168,673	0
523	634,523,575,722	1
523	289,168,301,95	0
296	1073,22,1009,297	1
296	1073,1009,79,297	0
899	28,181,25,228	1
899	28,168,237,228	0
291	64,1248,92,769	1
291	977,214,249,92	0
758	286,196,11,43	1
758	554,568,236,196	0
805	425,108,928,38	1
805	425,162,810,422	0
940	96,568,655,343	1
940	50,183,174,9	0
354	45,83,737,387	1
354	238,173,702,651	0
927	71,63,403,168	1
927	403,1415,826,1035	0
339	673,144,1113,47	1
339	719,144,79,451	0
158	202,235,455,798	1
158	202,235,798,385	0
343	499,229,234,410	1
343	499,229,739,234	0
610	606,294,276,352	1
610	172,699,195,352	0
197	176,385,947,190	1
197	55,690,1420,684	0
474	651,47,175,1011	1
474	651,47,258,323	0
374	735,257,467,279	1
374	620,1,29,247	0
543	603,16,1194,586	1
543	169,367,71,38	0
269	185,845,378,405	1
269	502,451,762,411	0
13	135,834,179,846	1
13	783,200,541,758	0
450	215,661,939,381	1
450	215,939,56,299	0
449	285,410,105,1142	1
449	285,410,1009,248	0
862	172,197,357,11	1
862	433,197,215,357	0
749	174,48,62,185	1
749	1185,257,139,95	0
62	151,286,1133,128	1
62	664,716,472,199	0
551	192,274,332,288	1
551	192,748,274,720	0
128	118,174,553,73	1
128	174,276,924,747	0
643	168,845,111,255	1
643	168,268,111,597	0
464	269,270,249,333	1
464	269,326,50,510	0
640	209,732,373,952	1
640	720,92,391,151	0
420	86,493,603,1347	1
420	1347,508,302,301	0
870	1,746,1134,124	1
870	505,521,68,566	0
593	241,163,121,275	1
593	1014,26,133,501	0
838	596,134,254,302	1
838	405,121,311,204	0
434	477,1,147,283	1
434	147,225,815,1	0
125	511,508,483,746	1
125	158,781,483,746	0
263	483,271,614,180	1
263	186,1451,886,177	0
535	47,504,98,1149	1
535	98,971,517,923	0
233	588,501,375,50	1
233	100,191,117,89	0
532	603,70,1240,250	1
532	603,721,1496,1240	0
493	22,328,343,754	1
493	881,222,1,60	0
175	11,136,88,71	1
175	273,147,187,508	0
851	591,204,1105,255	1
851	204,1105,9,330	0
487	293,260,289,679	1
487	293,215,4,282	0
7	205,465,554,143	1
7	564,393,620,465	0
881	179,514,400,620	1
881	179,240,1028,831	0
189	496,639,253,129	1
189	588,1115,131,1403	0
654	313,1014,117,204	1
654	248,845,455,588	0
833	180,1427,205,405	1
833	550,665,144,435	0
337	392,380,1133,67	1
337	392,1016,1133,636	0
336	90,15,100,399	1
336	90,388,100,399	0
264	721,240,1074,25	1
264	721,1118,675,1074	0
433	269,457,435,358	1
433	1598,322,457,303	0
442	176,204,22,14	1
442	988,684,294,14	0
297	50,535,659,265	1
297	50,28,508,946	0
204	292,286,310,216	1
204	292,880,286,310	0
372	581,332,7,56	1
372	326,1273,56,875	0
43	385,559,70,792	1
43	385,172,559,312	0
239	488,430,1020,46	1
239	488,1115,133,56	0
200	1419,235,892,930	1
200	720,234,235,139	0
562	443,636,141,204	1
562	684,231,89,73	0
354	904,900,955,79	1
354	605,953,483,272	0
752	259,286,900,1294	1
752	286,347,887,354	0
891	237,181,1028,978	1
891	409,50,1028,934	0
916	212,73,39,498	1
916	863,427,90,831	0
208	211,514,56,523	1
208	428,524,70,781	0
545	96,689,588,99	1
545	96,28,229,99	0
913	175,25,98,95	1
913	175,60,25,418	0
250	1426,222,475,558	1
250	1426,44,174,123	0
318	610,285,284,508	1
318	174,376,284,378	0
271	98,221,747,493	1
271	98,697,12,221	0
796	4,821,152,94	1
796	219,152,566,568	0
16	15,321,770,692	1
16	321,152,583,661	0
359	313,405,472,118	1
359	313,455,118,1	0
298	482,432,486,546	1
298	286,546,356,22	0
332	172,1013,595,815	1
332	974,1047,370,291	0
397	197,1019,338,332	1
397	343,652,322,878	0
187	168,186,215,52	1
187	168,241,735,215	0
452	636,491,1089,132	1
452	636,404,1089,152	0
532	125,259,227,759	1
532	1407,227,898,353	0
887	1015,496,609,932	1
887	100,409,588,423	0
213	79,511,627,405	1
213	831,7,685,627	0
271	191,199,186,1091	1
271	191,202,378,703	0
597	293,24,242,936	1
597	293,250,1,127	0
912	143,97,501,523	1
912	443,268,64,646	0
846	234,229,737,1267	1
846	737,232,218,216	0
130	111,373,330,761	1
130	111,291,335,233	0
347	693,735,106,192	1
347	192,468,106,216	0
788	589,492,356,670	1
788	589,699,371,174	0
249	124,723,210,409	1
249	658,409,222,210	0
128	223,505,422,684	1
128	505,140,418,73	0
244	258,197,712,100	1
244	258,216,1150,100	0
551	505,479,1303,587	1
551	223,1304,235,202	0
805	33,4,155,86	1
805	568,217,4,447	0
44	50,655,24,99	1
44	50,678,99,357	0
496	774,356,22,1074	1
496	1133,38,68,356	0
272	174,69,208,234	1
272	193,423,234,208	0
324	340,877,283,275	1
324	879,323,123,877	0
707	345,766,1530,863	1
707	140,313,1171,730	0
458	484,844,99,25	1
458	484,473,100,99	0
932	1020,218,195,613	1
932	890,195,235,225	0
638	22,187,153,523	1
638	636,89,210,187	0
269	238,679,65,663	1
269	238,482,173,272	0
16	22,940,156,770	1
16	51,591,606,152	0
72	45,770,527,210	1
72	121,770,196,5	0
499	8,202,1483,215	1
499	8,202,181,183	0
840	183,64,671,204	1
840	675,204,221,64	0
314	95,417,949,73	1
314	949,743,73,934	0
794	14,273,473,455	1
794	286,1,118,109	0
848	529,812,528,99	1
848	496,528,504,180	0
586	29,156,655,187	1
586	780,210,655,227	0
233	269,208,257,234	1
233	31,129,8,234	0
548	657,322,282,9	1
548	657,1073,322,302	0
301	318,183,631,199	1
301	568,631,405,199	0
474	497,996,1172,213	1
474	52,503,238,836	0
862	98,197,120,597	1
862	820,238,678,982	0
94	654,245,206,399	1
94	654,470,328,245	0
579	709,528,245,268	1
579	269,268,1047,676	0
526	315,332,123,121	1
526	270,307,742,332	0
164	748,276,9,826	1
164	748,248,9,1025	0
308	494,371,179,519	1
308	494,109,160,179	0
60	151,15,654,519	1
60	229,162,524,15	0
303	1007,477,746,430	1
303	21,232,63,779	0
907	685,764,620,689	1
907	235,185,123,686	0
403	237,866,9,151	1
403	237,1047,288,472	0
434	546,9,628,121	1
434	628,756,743,819	0
42	419,54,403,15	1
42	559,469,977,234	0
749	431,477,663,1051	1
749	431,240,1041,429	0
96	50,79,156,519	1
96	486,514,194,96	0
189	175,127,732,634	1
189	175,501,274,297	0
862	216,1009,168,105	1
862	416,99,210,520	0
548	39,924,532,905	1
548	17,887,286,678	0
677	101,742,908,126	1
677	1011,405,289,457	0
735	124,756,301,289	1
735	475,327,269,813	0
474	499,58,692,518	1
474	499,737,699,121	0
906	676,405,740,273	1
906	1011,124,125,221	0
469	530,153,161,610	1
469	530,127,641,306	0
97	191,435,432,173	1
97	435,168,193,189	0
90	162,303,289,693	1
90	22,196,258,303	0
305	207,87,1015,778	1
305	87,117,151,222	0
108	275,50,284,13	1
108	294,718,282,124	0
710	134,269,268,156	1
710	1019,156,269,603	0
551	596,1314,568,100	1
551	596,215,546,70	0
592	56,222,747,936	1
592	936,844,984,322	0
125	172,663,367,1036	1
125	172,451,748,571	0
867	135,183,252,294	1
867	300,748,257,323	0
450	307,568,926,200	1
450	385,386,865,1036	0
593	417,163,762,211	1
593	11,405,49,402	0
272	23,746,133,204	1
272	23,172,193,69	0
864	82,178,77,1044	1
864	82,222,54,157	0
13	23,869,205,419	1
13	432,706,916,478	0
334	603,185,28,175	1
334	603,19,396,185	0
804	195,185,576,1285	1
804	396,1285,526,213	0
479	181,748,153,248	1
479	31,175,203,483	0
56	194,226,225,395	1
56	194,226,186,300	0
642	720,1503,815,216	1
642	720,946,432,403	0
115	56,228,657,79	1
115	684,79,673,922	0
184	86,813,1006,276	1
184	660,813,235,276	0
745	519,202,9,531	1
745	174,127,510,169	0
343	134,68,200,476	1
343	367,200,87,1112	0
379	124,649,746,161	1
379	124,164,401,188	0
553	427,378,641,177	1
553	427,497,134,607	0
367	250,567,5,563	1
367	145,672,164,800	0
194	186,89,498,31	1
194	265,89,479,405	0
916	9,382,1119,746	1
916	597,132,232,746	0
373	451,230,208,209	1
373	520,208,487,88	0
413	515,508,270,328	1
413	936,7,328,628	0
276	214,1244,845,428	1
276	1481,720,428,845	0
426	482,182,646,418	1
426	168,174,754,527	0
209	1,242,9,249	1
209	1,9,688,321	0
301	50,820,686,429	1
301	50,1091,631,401	0
165	15,127,332,216	1
165	332,174,328,419	0
578	313,343,258,246	1
578	288,298,222,751	0
189	178,181,162,630	1
189	381,170,246,120	0
59	451,1120,969,488	1
59	143,81,87,432	0
695	346,260,264,682	1
695	340,270,307,286	0
249	919,239,1073,210	1
249	218,210,239,456	0
263	443,482,269,265	1
263	245,434,328,96	0
32	298,257,9,1016	1
32	298,866,248,742	0
541	924,654,204,1078	1
541	924,1035,63,1412	0
738	164,550,81,265	1
738	81,225,88,172	0
747	651,514,463,1660	1
747	1660,1028,265,514	0
379	94,188,82,1032	1
379	93,385,403,383	0
474	601,664,789,1020	1
474	601,1050,481,126	0
759	294,937,127,748	1
759	756,245,937,24	0
796	69,232,1228,378	1
796	542,742,755,378	0
437	50,794,581,642	1
437	50,239,566,139	0
58	603,1069,300,181	1
58	603,501,1105,181	0
306	269,321,756,319	1
306	269,303,319,287	0
676	22,288,294,13	1
676	748,294,326,751	0
387	169,477,83,289	1
387	169,324,289,83	0
178	12,1169,876,455	1
178	111,79,286,332	0
506	404,930,739,655	1
506	930,328,655,470	0
355	319,324,1392,310	1
355	319,682,328,329	0
249	1011,218,628,186	1
249	245,183,86,275	0
533	181,245,1048,462	1
533	181,1048,949,282	0
246	895,176,401,720	1
246	176,840,232,235	0
332	354,70,974,449	1
332	354,1047,978,70	0
138	483,222,614,13	1
138	483,518,209,357	0
286	629,408,204,1239	1
286	1118,929,181,709	0
883	323,805,531,70	1
883	805,306,83,113	0
472	432,771,755,1011	1
472	1011,890,685,41	0
398	1450,237,700,659	1
398	708,125,181,167	0
200	265,840,151,760	1
200	756,840,226,465	0
383	137,464,313,319	1
383	479,319,425,505	0
1	172,187,63,52	1
1	172,79,187,255	0
805	106,162,559,90	1
805	761,117,1033,1119	0
886	762,1065,117,692	1
886	959,544,282,56	0
889	153,509,180,165	1
889	165,627,520,327	0
95	515,416,88,483	1
95	402,128,88,483	0
52	318,275,333,282	1
52	318,237,1011,235	0
7	141,465,139,650	1
7	643,586,139,228	0
26	302,678,322,122	1
26	841,291,369,13	0
95	195,560,190,181	1
95	366,505,402,473	0
196	663,173,411,70	1
196	70,94,1022,269	0
387	200,578,463,273	1
387	511,76,431,144	0
158	168,576,985,186	1
158	24,85,72,580	0
117	214,829,789,98	1
117	98,249,772,758	0
52	258,405,1086,1085	1
52	275,588,405,117	0
59	215,484,277,523	1
59	216,523,519,193	0
318	143,58,312,768	1
318	50,24,1044,66	0
532	520,1207,834,316	1
532	177,1168,420,759	0
823	172,195,159,95	1
823	83,228,1267,686	0
249	408,742,741,240	1
249	50,13,1,93	0
130	538,363,105,203	1
130	109,596,245,203	0
768	301,274,815,405	1
768	245,628,315,535	0
90	511,175,11,322	1
90	11,26,187,311	0
330	385,357,205,105	1
330	385,177,80,225	0
927	300,756,132,7	1
927	780,7,67,402	0
13	733,225,164,845	1
13	402,225,617,639	0
299	213,1141,503,1074	1
299	249,257,1119,95	0
474	584,650,252,495	1
474	289,381,88,283	0
551	186,313,69,223	1
551	186,1059,326,245	0
295	202,79,739,794	1
295	416,102,142,794	0
15	181,322,137,282	1
15	181,322,291,744	0
340	526,428,205,50	1
340	526,502,211,205	0
279	721,833,415,1180	1
279	721,412,547,375	0
592	1514,97,271,971	1
592	344,287,332,327	0
667	269,301,315,435	1
667	168,962,313,283	0
690	435,226,174,684	1
690	435,790,216,276	0
145	566,49,3,185	1
145	750,1289,413,49	0
757	515,350,326,470	1
757	195,470,117,450	0
280	117,934,751,135	1
280	227,92,751,1114	0
16	7,761,583,321	1
16	7,89,564,546	0
76	513,7,270,421	1
76	182,421,93,1158	0
645	61,496,1018,4	1
645	956,960,447,709	0
781	181,215,324,69	1
781	181,288,294,195	0
433	276,457,273,293	1
433	326,325,323,507	0
312	427,730,609,28	1
312	730,435,28,23	0
402	1,258,710,117	1
402	1,19,764,1048	0
334	887,239,71,475	1
334	44,475,328,209	0
271	181,203,133,1028	1
271	58,56,487,517	0
863	310,1243,299,262	1
863	1680,748,1234,910	0
79	285,276,288,937	1
79	311,902,1,937	0
887	294,931,477,288	1
887	419,69,768,72	0
323	156,546,993,223	1
323	762,334,993,268	0
56	56,173,232,393	1
56	869,393,196,73	0
548	431,659,595,181	1
548	1051,340,595,649	0
321	497,135,87,511	1
321	190,213,215,654	0
316	191,180,435,44	1
316	482,435,173,515	0
280	1099,692,739,180	1
280	183,62,739,1297	0
897	195,1254,55,404	1
897	385,196,1254,273	0
532	215,242,1428,690	1
532	70,354,448,586	0
783	887,264,876,948	1
783	288,333,330,328	0
343	778,631,48,265	1
343	778,152,921,217	0
721	631,304,995,242	1
721	199,875,655,97	0
58	558,50,255,20	1
58	512,200,496,347	0
785	183,301,168,1	1
785	748,137,288,22	0
686	327,204,50,542	1
686	174,11,97,527	0
197	96,385,688,258	1
197	96,880,566,272	0
429	340,1018,756,233	1
429	72,176,936,89	0
493	431,250,89,222	1
493	275,222,746,134	0
450	144,392,689,434	1
450	685,392,631,739	0
272	175,32,8,172	1
272	175,772,32,208	0
244	26,67,111,676	1
244	26,676,739,1	0
222	750,1029,298,231	1
222	808,738,160,819	0
320	68,288,250,763	1
320	68,161,278,827	0
458	408,278,117,286	1
458	408,286,433,278	0
361	659,527,367,238	1
361	794,527,611,525	0
506	204,86,81,581	1
506	554,581,54,676	0
472	655,233,232,763	1
472	655,95,254,73	0
332	258,934,276,38	1
332	258,411,38,827	0
394	168,265,33,181	1
394	679,33,1371,38	0
44	449,90,24,175	1
44	449,164,429,678	0
69	56,333,9,124	1
69	1016,427,508,79	0
917	476,535,25,248	1
917	476,121,289,405	0
835	135,225,286,514	1
835	628,588,1063,272	0
566	192,203,98,1232	1
566	411,483,133,288	0
60	208,665,1020,56	1
60	810,210,69,181	0
7	208,674,668,152	1
7	32,415,652,668	0
325	484,768,1149,458	1
325	484,458,305,403	0
536	83,724,197,603	1
536	79,603,52,405	0
588	172,315,393,1508	1
588	602,315,728,1508	0
437	511,433,23,254	1
437	1142,168,101,629	0
213	154,25,405,194	1
213	154,591,2,1215	0
758	179,311,687,1019	1
758	319,510,687,50	0
114	474,659,224,520	1
114	474,204,679,483	0
897	416,66,205,76	1
897	76,65,66,826	0
174	762,871,388,288	1
174	388,118,781,862	0
22	168,407,648,636	1
22	407,62,68,554	0
280	486,218,286,50	1
280	68,286,218,118	0
421	89,164,269,87	1
421	915,525,82,603	0
1	87,23,77,200	1
1	80,201,77,117	0
381	473,121,607,459	1
381	607,512,178,418	0
152	220,559,944,278	1
152	559,411,1300,845	0
629	651,288,729,392	1
629	9,322,195,191	0
24	427,216,919,508	1
24	427,56,372,58	0
64	70,77,182,91	1
64	70,95,539,425	0
176	246,13,741,25	1
176	151,181,257,150	0
620	164,930,78,100	1
620	148,100,895,969	0
763	629,941,588,137	1
763	25,283,85,213	0
907	275,8,294,764	1
907	275,268,290,172	0
491	12,294,286,475	1
491	12,7,190,284	0
271	234,107,699,117	1
271	69,317,40,518	0
186	98,770,405,1046	1
186	98,596,988,100	0
234	1463,319,11,495	1
234	124,847,319,485	0
311	385,785,41,63	1
311	385,650,729,493	0
130	496,67,374,678	1
130	569,233,453,471	0
343	223,555,1132,88	1
343	1047,68,921,177	0
89	187,736,1119,815	1
89	187,93,952,221	0
595	1134,825,922,240	1
595	717,742,930,472	0
279	117,450,63,1495	1
279	117,283,59,99	0
318	186,378,381,474	1
318	474,1030,63,378	0
796	121,233,71,15	1
796	568,949,628,217	0
913	613,25,1,436	1
913	4,301,742,428	0
232	56,630,471,166	1
232	56,523,630,194	0
246	81,80,38,368	1
246	369,80,665,265	0
805	93,742,772,405	1
805	742,24,716,595	0
452	482,475,216,661	1
452	729,216,419,491	0
642	29,734,725,779	1
642	609,204,726,1224	0
851	180,303,262,176	1
851	696,1314,1009,303	0
298	210,151,199,252	1
298	69,252,202,477	0
416	515,1054,182,245	1
416	515,742,790,846	0
642	96,89,771,1146	1
642	726,56,22,801	0
221	129,751,763,55	1
221	53,92,1035,1067	0
890	604,1039,436,530	1
890	636,501,98,527	0
43	274,660,196,550	1
43	196,944,588,211	0
416	143,369,431,412	1
416	553,287,680,1521	0
10	589,289,276,137	1
10	589,129,137,604	0
334	59,20,689,89	1
334	319,89,899,83	0
770	250,477,255,298	1
770	250,240,678,742	0
437	221,708,203,523	1
437	418,203,651,211	0
753	215,211,322,89	1
753	215,179,211,69	0
311	469,31,181,180	1
311	181,404,71,483	0
717	742,288,290,281	1
717	24,301,678,281	0
193	485,362,790,24	1
193	485,354,24,29	0
539	19,367,286,127	1
539	275,531,127,306	0
197	265,188,346,68	1
197	322,311,538,333	0
397	615,988,195,221	1
397	1019,878,195,475	0
312	213,514,414,419	1
312	1124,435,485,428	0
795	169,1,105,514	1
795	386,217,89,70	0
169	300,480,174,243	1
169	480,495,301,127	0
422	200,235,185,50	1
422	475,333,452,760	0
21	447,986,637,448	1
21	413,328,448,816	0
246	109,426,444,930	1
246	109,227,1089,384	0
641	513,657,336,50	1
641	513,528,1039,514	0
151	969,1074,748,684	1
151	1074,504,662,684	0
244	433,707,310,609	1
244	62,1188,833,1095	0
7	404,577,281,541	1
7	403,541,577,666	0
38	225,259,67,395	1
38	410,450,1036,202	0
825	385,1034,25,620	1
825	456,1013,321,406	0
534	1054,508,105,930	1
534	508,685,930,288	0
927	222,411,158,739	1
927	768,402,409,63	0
880	295,123,1225,111	1
880	628,156,218,468	0
454	692,50,260,211	1
454	50,605,98,612	0
620	1066,946,930,678	1
620	1066,300,379,78	0
435	52,961,366,4	1
435	187,4,394,141	0
296	256,79,22,948	1
296	274,79,685,210	0
264	211,645,25,742	1
264	1475,844,4,645	0
295	629,144,121,401	1
295	4,194,546,88	0
741	479,280,194,475	1
741	783,475,401,651	0
670	482,174,515,417	1
670	515,98,521,419	0
389	199,1007,217,209	1
389	386,517,686,209	0
119	137,52,1170,332	1
119	1170,124,276,316	0
216	651,144,189,228	1
216	368,249,168,1161	0
244	743,17,1132,451	1
244	13,451,609,232	0
339	522,76,739,154	1
339	411,790,675,241	0
395	154,300,252,258	1
395	154,121,596,342	0
851	915,1105,304,1276	1
851	681,881,690,264	0
328	188,215,194,38	1
328	823,55,46,62	0
896	174,452,405,647	1
896	174,719,452,225	0
22	4,21,241,201	1
22	4,456,241,433	0
883	1448,384,727,414	1
883	1448,96,8,239	0
270	441,356,716,546	1
270	250,546,794,230	0
848	520,234,403,509	1
848	42,476,183,679	0
18	83,209,177,135	1
18	83,735,214,705	0
416	98,124,44,633	1
416	154,67,597,44	0
343	163,333,961,252	1
